Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
2.824599875,-5.562462807,2.056937695,0.108531237,5.931590359
2.832656371,-1.53011322,4.150947571,2.543670416,5.103123689
2.84068235,1.389055252,6.98201704,4.682847977,8.520980085
2.848708328,2.781471729,9.244927406,5.694944382,11.2088206
2.856734306,4.453467369,11.507761,6.192658424,13.80619257
2.864790801,6.252699852,13.4605217,6.000724792,16.00907861
2.87281678,9.183706284,15.40780258,6.427658558,19.05401889
2.880842759,12.75207615,17.68961716,7.353075981,23.01316423
2.888868738,17.10744476,19.02778435,8.692170143,27.023602
2.896925233,23.60783005,19.20504379,13.77826595,33.40664544
2.904951211,29.4951973,17.11912918,23.56935883,41.45534854
2.912977189,33.27983856,12.72660828,37.11530304,51.44958632
2.921003168,34.57737732,7.422271729,49.68520737,60.98610474
2.929059664,32.67695618,3.76629281,54.78792572,63.90371845
2.937085642,28.83489227,1.466260433,54.27100372,61.47310613
2.945111621,26.01264763,0.844150305,48.40715027,54.96019126
2.953137599,23.94250488,0.712334156,40.02574921,46.64559529
2.961194095,22.65914726,0.750398874,30.88182259,38.31040354
2.969220073,22.19964981,0.868702889,23.18056107,32.10790413
2.977246052,21.81056595,1.049579144,15.09873772,26.54758528
2.98527203,20.58318329,1.377526045,8.286130905,22.23117131
2.993328526,18.95343399,1.940353394,2.908635616,19.27324032
3.001354504,16.85253525,2.839805603,-1.22387743,17.13389378
3.009380483,14.1031189,3.727605343,-4.292160511,15.20577673
3.017406461,11.78285408,4.880778313,-6.310538292,14.22956573
3.025462956,10.40897751,5.419877529,-8.461956978,14.46812362
3.033488935,9.052219391,5.277492046,-9.716564178,14.29007409
3.041514913,7.18590641,4.919066429,-10.08119011,13.32159373
3.049540891,4.98747921,4.790165901,-9.635136604,11.85986912
3.057597387,3.209713459,4.547164917,-8.839432716,10.44579054
3.065623366,1.358766556,3.593820095,-7.645507336,8.556609834
3.073649344,-0.094316006,2.093681812,-6.279650211,6.620151495
3.081675323,-1.442489147,0.416627884,-4.761399746,4.992522536
3.089731819,-2.74598217,-1.222425461,-3.243069887,4.421791987
3.097757797,-3.718006611,-2.530887604,-2.13927865,4.98050985
3.105783775,-4.687081337,-3.813648701,-1.106910229,6.143117948
3.113809754,-5.627995491,-4.812772751,-0.14018631,7.406535425
3.121835732,-6.598495483,-5.560170174,0.687887669,8.65614374
3.129892228,-7.486986637,-6.099571705,1.165089607,9.72713615
3.137918207,-8.164225578,-6.473036766,1.320100784,10.5022593
3.145944185,-8.769430161,-6.713999748,1.026213646,11.09206078
3.153970163,-9.239925385,-6.961179733,0.26277113,11.57165905
3.162026658,-9.799034119,-7.131063938,-0.780717373,12.14424399
3.170052637,-10.43922234,-7.286320686,-1.799986124,12.8572074
3.178078615,-11.01852608,-7.35652256,-2.442437172,13.47189075
3.186135111,-11.6507988,-7.461375237,-2.973580122,14.15116291
3.193963257,-12.23579216,-7.561882019,-3.134212255,14.72141148
3.201989235,-12.49731636,-7.64936161,-2.951774836,14.94686
3.210015214,-12.53691769,-7.63024807,-2.49451828,14.8868268
3.21807171,-12.3048954,-7.624482155,-1.868273735,14.59567147
3.226097688,-12.44069576,-7.497861385,-0.922505856,14.55471929
3.234123666,-12.37382126,-7.293182373,0.005980849,14.36321682
3.242149645,-12.13929176,-7.217885971,0.975020647,14.15665736
3.250175623,-12.02028847,-7.325985909,1.537007689,14.1605013
3.258201602,-12.10715485,-7.398684502,1.753771901,14.29683345
3.266258098,-12.39234734,-7.22733593,1.759227991,14.4533574
3.274284076,-13.23243523,-6.723737717,1.983356237,14.97463498
3.282310054,-14.42969036,-6.138783932,2.444776773,15.87065108
3.290336033,-15.2944746,-5.714337349,3.181740046,16.63424403
3.298362011,-15.6204195,-5.387256622,3.906707764,16.97888114
3.306418507,-15.5240345,-5.271110535,4.346133232,16.96081152
3.314444486,-14.80622292,-5.379912376,4.641695976,16.42294236
3.322470464,-14.25467873,-5.514705181,5.090107918,16.1095325
3.330496442,-13.97041702,-5.729945183,5.530496597,16.08077163
3.338522421,-13.76362038,-6.082025528,6.073487282,16.22699997
3.346578916,-13.37080002,-6.6743083,6.867316723,16.44641977
3.354604894,-12.96971989,-7.318511009,7.853965759,16.83624113
3.362630873,-12.61510563,-7.927979469,9.132832527,17.47576546
3.370656851,-12.30596066,-8.531146049,10.12853527,18.0777307
3.378682831,-12.34208584,-9.059502602,10.42144966,18.5204828
3.386708809,-12.70601177,-9.587146759,10.12273312,18.86334657
3.394765304,-12.86488914,-9.675765991,9.017055511,18.45082953
3.402791282,-12.39111137,-8.980586052,7.053207874,16.85046908
3.410817261,-11.93156052,-7.762241364,4.725662708,14.99821374
3.418843239,-11.6238308,-6.589148045,2.525624752,13.59812835
3.426869218,-11.42787933,-5.243061543,-0.10545361,12.57367253
3.434925713,-11.33942986,-4.194453716,-2.649906158,12.37732257
3.442951692,-11.14112186,-3.476951361,-4.874799252,12.64821944
